PID,Số tiền trung bình bạn trả cho một lần mua hàng:,Giới tính của bạn,Độ tuổi của bạn,Tình trạng hôn nhân của bạn,Số thành viên là con cái trong gia đình của bạn,Ngành nghề của bạn:,Mức thu nhập tháng của bạn nằm trong khoảng,Products
PID442,100.000 – 300.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,"Giáo viên, giảng viên",5-10 triệu," Thức ăn nhanh (xúc xích, giò chả, lạp xưởng, bánh bao, nem, đậu hũ,…)"
PID442,100.000 – 300.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,"Giáo viên, giảng viên",5-10 triệu," Hoá mỹ phẩm (nước rửa bát, xà phòng, nước lau nhà,…)"
PID442,100.000 – 300.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,"Giáo viên, giảng viên",5-10 triệu," Thời trang may mặc (quần áo, giày dép)"
PID443,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Từ 3 con trở lên,Làm việc tự do (freelancer),5-10 triệu,"Thời trang may mặc (quần áo, giày dép)"
PID444,300.000 – 500.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Kinh doanh,5-10 triệu,Rau củ
PID444,300.000 – 500.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Kinh doanh,5-10 triệu," Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID445,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Kinh doanh,Trên 30 triệu,"Thực phẩm khô (Gia vị (mắm, muối, đường,…)"
PID445,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Kinh doanh,Trên 30 triệu," Nước giải khát (nước khoáng, nước ngọt,…)"
PID445,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Kinh doanh,Trên 30 triệu," Sữa (tươi, chua,…) và các chế phẩm từ sữa (bơ, phô mai,…)"
PID445,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Kinh doanh,Trên 30 triệu," Hoá mỹ phẩm (nước rửa bát, xà phòng, nước lau nhà,…)"
PID446,100.000 – 300.000 VND,Nữ,23-29 tuổi,Đã kết hôn,Không có,"Giáo viên, giảng viên",5-10 triệu,"Thịt tươi (gà, bò, lợn…) và trứng"
PID446,100.000 – 300.000 VND,Nữ,23-29 tuổi,Đã kết hôn,Không có,"Giáo viên, giảng viên",5-10 triệu, Thực phẩm đông lạnh
PID446,100.000 – 300.000 VND,Nữ,23-29 tuổi,Đã kết hôn,Không có,"Giáo viên, giảng viên",5-10 triệu," Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID446,100.000 – 300.000 VND,Nữ,23-29 tuổi,Đã kết hôn,Không có,"Giáo viên, giảng viên",5-10 triệu," Sữa (tươi, chua,…) và các chế phẩm từ sữa (bơ, phô mai,…)"
PID447,100.000 – 300.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,Trên 30 triệu,Rau củ
PID447,100.000 – 300.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,Trên 30 triệu, Trái cây
PID447,100.000 – 300.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,Trên 30 triệu," Thịt tươi (gà, bò, lợn…) và trứng"
PID447,100.000 – 300.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,Trên 30 triệu," Hoá mỹ phẩm (nước rửa bát, xà phòng, nước lau nhà,…)"
PID447,100.000 – 300.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,Trên 30 triệu," Thời trang may mặc (quần áo, giày dép)"
PID448,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu,Rau củ
PID448,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu, Trái cây
PID448,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu," Thịt tươi (gà, bò, lợn…) và trứng"
PID448,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu, Thực phẩm đông lạnh
PID448,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu," Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID448,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu," Thức ăn nhanh (xúc xích, giò chả, lạp xưởng, bánh bao, nem, đậu hũ,…)"
PID448,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu, Bánh kẹo
PID448,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu," Sữa (tươi, chua,…) và các chế phẩm từ sữa (bơ, phô mai,…)"
PID449,500.000 – 700.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu,Rau củ
PID449,500.000 – 700.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu, Trái cây
PID449,500.000 – 700.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu," Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID449,500.000 – 700.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu," Thức ăn nhanh (xúc xích, giò chả, lạp xưởng, bánh bao, nem, đậu hũ,…)"
PID449,500.000 – 700.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu, Bánh kẹo
PID449,500.000 – 700.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu," Hoá mỹ phẩm (nước rửa bát, xà phòng, nước lau nhà,…)"
PID449,500.000 – 700.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu," Thời trang may mặc (quần áo, giày dép)"
PID450,300.000 – 500.000 VND,Nam,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu,Rau củ
PID450,300.000 – 500.000 VND,Nam,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu, Trái cây
PID450,300.000 – 500.000 VND,Nam,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu," Thịt tươi (gà, bò, lợn…) và trứng"
PID450,300.000 – 500.000 VND,Nam,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu, Thực phẩm đông lạnh
PID450,300.000 – 500.000 VND,Nam,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu," Thời trang may mặc (quần áo, giày dép)"
PID451,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,"Giáo viên, giảng viên",10-20 triệu,Bánh kẹo
PID451,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,"Giáo viên, giảng viên",10-20 triệu," Sữa (tươi, chua,…) và các chế phẩm từ sữa (bơ, phô mai,…)"
PID451,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,"Giáo viên, giảng viên",10-20 triệu," Hoá mỹ phẩm (nước rửa bát, xà phòng, nước lau nhà,…)"
PID451,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,"Giáo viên, giảng viên",10-20 triệu," Thời trang may mặc (quần áo, giày dép)"
PID452,100.000 – 300.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu,Rau củ
PID452,100.000 – 300.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu, Trái cây
PID452,100.000 – 300.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu, Thực phẩm đông lạnh
PID452,100.000 – 300.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu," Thời trang may mặc (quần áo, giày dép)"
PID453,300.000 – 500.000 VND,Nam,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu,Rau củ
PID453,300.000 – 500.000 VND,Nam,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu, Trái cây
PID453,300.000 – 500.000 VND,Nam,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu," Thịt tươi (gà, bò, lợn…) và trứng"
PID453,300.000 – 500.000 VND,Nam,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu," Thức ăn nhanh (xúc xích, giò chả, lạp xưởng, bánh bao, nem, đậu hũ,…)"
PID453,300.000 – 500.000 VND,Nam,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu," Sữa (tươi, chua,…) và các chế phẩm từ sữa (bơ, phô mai,…)"
PID453,300.000 – 500.000 VND,Nam,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu," Hoá mỹ phẩm (nước rửa bát, xà phòng, nước lau nhà,…)"
PID454,100.000 – 300.000 VND,Nữ,23-29 tuổi,Đã kết hôn,Không có,Kinh doanh,5-10 triệu,"Đồ gia dụng (chén, bát, đũa, nồi, màng bọc thực phẩm…)"
PID454,100.000 – 300.000 VND,Nữ,23-29 tuổi,Đã kết hôn,Không có,Kinh doanh,5-10 triệu," Hoá mỹ phẩm (nước rửa bát, xà phòng, nước lau nhà,…)"
PID454,100.000 – 300.000 VND,Nữ,23-29 tuổi,Đã kết hôn,Không có,Kinh doanh,5-10 triệu," Thời trang may mặc (quần áo, giày dép)"
PID455,100.000 – 300.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Kinh doanh,5-10 triệu,Rau củ
PID455,100.000 – 300.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Kinh doanh,5-10 triệu, Trái cây
PID455,100.000 – 300.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Kinh doanh,5-10 triệu, Thực phẩm đông lạnh
PID455,100.000 – 300.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Kinh doanh,5-10 triệu," Thức ăn nhanh (xúc xích, giò chả, lạp xưởng, bánh bao, nem, đậu hũ,…)"
PID455,100.000 – 300.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Kinh doanh,5-10 triệu," Hoá mỹ phẩm (nước rửa bát, xà phòng, nước lau nhà,…)"
PID456,50.000 – 100.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Nhân viên hành chính,Dưới 5 triệu,"Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID456,50.000 – 100.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Nhân viên hành chính,Dưới 5 triệu," Thức ăn nhanh (xúc xích, giò chả, lạp xưởng, bánh bao, nem, đậu hũ,…)"
PID456,50.000 – 100.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Nhân viên hành chính,Dưới 5 triệu," Sữa (tươi, chua,…) và các chế phẩm từ sữa (bơ, phô mai,…)"
PID456,50.000 – 100.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Nhân viên hành chính,Dưới 5 triệu," Thời trang may mặc (quần áo, giày dép)"
PID457,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu,"Thức ăn nhanh (xúc xích, giò chả, lạp xưởng, bánh bao, nem, đậu hũ,…)"
PID457,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu," Thực phẩm khô (Gia vị (mắm, muối, đường,…)"
PID457,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu, Bánh kẹo
PID458,50.000 – 100.000 VND,Nữ,23-29 tuổi,Đã kết hôn,Không có,Nhân viên hành chính,10-20 triệu,Rau củ
PID458,50.000 – 100.000 VND,Nữ,23-29 tuổi,Đã kết hôn,Không có,Nhân viên hành chính,10-20 triệu, Trái cây
PID458,50.000 – 100.000 VND,Nữ,23-29 tuổi,Đã kết hôn,Không có,Nhân viên hành chính,10-20 triệu," Thịt tươi (gà, bò, lợn…) và trứng"
PID459,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,"Giáo viên, giảng viên",10-20 triệu,Rau củ
PID459,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,"Giáo viên, giảng viên",10-20 triệu, Trái cây
PID459,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,"Giáo viên, giảng viên",10-20 triệu," Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID459,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,"Giáo viên, giảng viên",10-20 triệu," Thức ăn nhanh (xúc xích, giò chả, lạp xưởng, bánh bao, nem, đậu hũ,…)"
PID459,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,"Giáo viên, giảng viên",10-20 triệu," Thực phẩm khô (Gia vị (mắm, muối, đường,…)"
PID459,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,"Giáo viên, giảng viên",10-20 triệu," Nước giải khát (nước khoáng, nước ngọt,…)"
PID459,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,"Giáo viên, giảng viên",10-20 triệu," Sữa (tươi, chua,…) và các chế phẩm từ sữa (bơ, phô mai,…)"
PID459,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,"Giáo viên, giảng viên",10-20 triệu," Hoá mỹ phẩm (nước rửa bát, xà phòng, nước lau nhà,…)"
PID460,100.000 – 300.000 VND,Nữ,Từ 40 tuổi trở lên,Đã kết hôn,2 con,"Giáo viên, giảng viên",10-20 triệu,Rau củ
PID460,100.000 – 300.000 VND,Nữ,Từ 40 tuổi trở lên,Đã kết hôn,2 con,"Giáo viên, giảng viên",10-20 triệu, Trái cây
PID460,100.000 – 300.000 VND,Nữ,Từ 40 tuổi trở lên,Đã kết hôn,2 con,"Giáo viên, giảng viên",10-20 triệu," Thịt tươi (gà, bò, lợn…) và trứng"
PID460,100.000 – 300.000 VND,Nữ,Từ 40 tuổi trở lên,Đã kết hôn,2 con,"Giáo viên, giảng viên",10-20 triệu, Thực phẩm đông lạnh
PID460,100.000 – 300.000 VND,Nữ,Từ 40 tuổi trở lên,Đã kết hôn,2 con,"Giáo viên, giảng viên",10-20 triệu," Thời trang may mặc (quần áo, giày dép)"
PID461,100.000 – 300.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Làm việc tự do (freelancer),10-20 triệu,Rau củ
PID461,100.000 – 300.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Làm việc tự do (freelancer),10-20 triệu, Trái cây
PID461,100.000 – 300.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Làm việc tự do (freelancer),10-20 triệu," Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID461,100.000 – 300.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Làm việc tự do (freelancer),10-20 triệu," Thức ăn nhanh (xúc xích, giò chả, lạp xưởng, bánh bao, nem, đậu hũ,…)"
PID461,100.000 – 300.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Làm việc tự do (freelancer),10-20 triệu," Nước giải khát (nước khoáng, nước ngọt,…)"
PID461,100.000 – 300.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Làm việc tự do (freelancer),10-20 triệu," Thời trang may mặc (quần áo, giày dép)"
PID462,300.000 – 500.000 VND,Nữ,18-22 tuổi,Độc thân,Từ 3 con trở lên,Sinh viên,Dưới 5 triệu,Rau củ
PID462,300.000 – 500.000 VND,Nữ,18-22 tuổi,Độc thân,Từ 3 con trở lên,Sinh viên,Dưới 5 triệu, Trái cây
PID462,300.000 – 500.000 VND,Nữ,18-22 tuổi,Độc thân,Từ 3 con trở lên,Sinh viên,Dưới 5 triệu," Thịt tươi (gà, bò, lợn…) và trứng"
PID462,300.000 – 500.000 VND,Nữ,18-22 tuổi,Độc thân,Từ 3 con trở lên,Sinh viên,Dưới 5 triệu, Thực phẩm đông lạnh
PID462,300.000 – 500.000 VND,Nữ,18-22 tuổi,Độc thân,Từ 3 con trở lên,Sinh viên,Dưới 5 triệu," Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID462,300.000 – 500.000 VND,Nữ,18-22 tuổi,Độc thân,Từ 3 con trở lên,Sinh viên,Dưới 5 triệu," Thức ăn nhanh (xúc xích, giò chả, lạp xưởng, bánh bao, nem, đậu hũ,…)"
PID462,300.000 – 500.000 VND,Nữ,18-22 tuổi,Độc thân,Từ 3 con trở lên,Sinh viên,Dưới 5 triệu, Bánh kẹo
PID462,300.000 – 500.000 VND,Nữ,18-22 tuổi,Độc thân,Từ 3 con trở lên,Sinh viên,Dưới 5 triệu," Sữa (tươi, chua,…) và các chế phẩm từ sữa (bơ, phô mai,…)"
PID463,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu,Thực phẩm đông lạnh
PID463,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu," Thức ăn nhanh (xúc xích, giò chả, lạp xưởng, bánh bao, nem, đậu hũ,…)"
PID463,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu," Hoá mỹ phẩm (nước rửa bát, xà phòng, nước lau nhà,…)"
PID463,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu," Thời trang may mặc (quần áo, giày dép)"
PID464,100.000 – 300.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu,"Nước giải khát (nước khoáng, nước ngọt,…)"
PID465,100.000 – 300.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu,"Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID465,100.000 – 300.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu," Thực phẩm khô (Gia vị (mắm, muối, đường,…)"
PID465,100.000 – 300.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu," Nước giải khát (nước khoáng, nước ngọt,…)"
PID465,100.000 – 300.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu," Hoá mỹ phẩm (nước rửa bát, xà phòng, nước lau nhà,…)"
PID465,100.000 – 300.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu," Thời trang may mặc (quần áo, giày dép)"
PID466,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,Trên 30 triệu,"Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID466,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,Trên 30 triệu," Thức ăn nhanh (xúc xích, giò chả, lạp xưởng, bánh bao, nem, đậu hũ,…)"
PID466,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,Trên 30 triệu," Thực phẩm khô (Gia vị (mắm, muối, đường,…)"
PID467,100.000 – 300.000 VND,Nam,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu,"Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID467,100.000 – 300.000 VND,Nam,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu," Thức ăn nhanh (xúc xích, giò chả, lạp xưởng, bánh bao, nem, đậu hũ,…)"
PID468,500.000 – 700.000 VND,Nữ,23-29 tuổi,Độc thân,Từ 3 con trở lên,Nhân viên hành chính,10-20 triệu,Rau củ
PID468,500.000 – 700.000 VND,Nữ,23-29 tuổi,Độc thân,Từ 3 con trở lên,Nhân viên hành chính,10-20 triệu, Trái cây
PID468,500.000 – 700.000 VND,Nữ,23-29 tuổi,Độc thân,Từ 3 con trở lên,Nhân viên hành chính,10-20 triệu, Thuỷ hải sản tươi
PID468,500.000 – 700.000 VND,Nữ,23-29 tuổi,Độc thân,Từ 3 con trở lên,Nhân viên hành chính,10-20 triệu, Thực phẩm đông lạnh
PID468,500.000 – 700.000 VND,Nữ,23-29 tuổi,Độc thân,Từ 3 con trở lên,Nhân viên hành chính,10-20 triệu," Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID468,500.000 – 700.000 VND,Nữ,23-29 tuổi,Độc thân,Từ 3 con trở lên,Nhân viên hành chính,10-20 triệu," Thời trang may mặc (quần áo, giày dép)"
PID469,100.000 – 300.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,"Giáo viên, giảng viên",5-10 triệu,"Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID469,100.000 – 300.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,"Giáo viên, giảng viên",5-10 triệu," Nước giải khát (nước khoáng, nước ngọt,…)"
